OBJECTID,ACCIDENT_NO,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,LIGHT_CONDITION,ROAD_GEOMETRY,SEVERITY,SPEED_ZONE,LONGITUDE,LATITUDE,NODE_TYPE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,RMA,DIVIDED,STAT_DIV_NAME,lat,lng,geolocation_area,geolocation,postcode,locality,region
3404096,T20130017840,29/08/2013,14.50.00,No,Collision with vehicle,Thursday,RIGHT NEAR (INTERSECTIONS ONLY),Day,T intersection,Serious injury accident,80 km/hr,141.58711,-38.34604,Intersection,GLENELG,SOUTH WESTERN REGION,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,Arterial Highway,Undivided,Country,-38.346,141.587,-38.3;141.6,-38.346;141.587,,,
3404098,T20130018225,3/09/2013,16.40.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,Day,Not at intersection,Serious injury accident,80 km/hr,147.18162,-38.36227,Non-Intersection,WELLINGTON,EASTERN REGION,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-38.362,147.182,-38.4;147.2,-38.362;147.182,,,
3404099,T20130018227,3/09/2013,18.50.00,Yes,Struck animal,Tuesday,STRUCK ANIMAL,Dark No street lights,Not at intersection,Other injury accident,100 km/hr,147.88261,-37.7244,Non-Intersection,EAST GIPPSLAND,EASTERN REGION,4,1,0,0,1,3,0,2,2,0,0,0,0,0,1,0,No,0,2,0,1,0,1,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.724,147.883,-37.7;147.9,-37.724;147.883,,,
3404113,T20130018660,10/09/2013,10.20.00,No,Fall from or in moving vehicle,Tuesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Other injury accident,Not known,145.3145,-37.50832,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.508,145.315,-37.5;145.3,-37.508;145.315,,,
3404119,T20130018666,10/09/2013,07.30.00,No,Collision with a fixed object,Tuesday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,146.00915,-36.77762,Non-Intersection,BENALLA,NORTH EASTERN REGION,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,No,0,1,1,0,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-36.778,146.009,-36.8;146.0,-36.778;146.009,,,
3404129,T20130017418,23/08/2013,14.00.00,No,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,T intersection,Serious injury accident,100 km/hr,141.6236,-38.1609,Intersection,GLENELG,SOUTH WESTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.161,141.624,-38.2;141.6,-38.161;141.624,,,
3404133,T20130017423,23/08/2013,13.03.00,No,Collision with a fixed object,Friday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Fatal accident,110 km/hr,145.11428,-37.00636,Non-Intersection,MITCHELL,NORTHERN REGION,2,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,Yes,0,2,0,2,0,0,RURAL_VICTORIA,Freeway,Divided,Country,-37.006,145.114,-37.0;145.1,-37.006;145.114,,,
3404134,T20130017425,23/08/2013,12.00.00,No,Collision with a fixed object,Friday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Unknown,Serious injury accident,100 km/hr,143.2555,-36.933890000000005,Non-Intersection,PYRENEES,WESTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.934,143.256,-36.9;143.3,-36.934;143.256,,,
3404154,T20130018263,4/09/2013,11.55.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,Day,Not at intersection,Serious injury accident,60 km/hr,144.69878,-37.95325,Non-Intersection,WYNDHAM,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,0,1,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Local Road,Undivided,Metro,-37.953,144.699,-38.0;144.7,-37.953;144.699,,,
3404160,T20130018271,4/09/2013,11.40.00,No,Struck Pedestrian,Wednesday,PED NEAR SIDE. PED HIT BY VEHICLE FROM THE RIGHT.,Day,Cross intersection,Other injury accident,50 km/hr,143.55039,-35.34415,Intersection,SWAN HILL,NORTHERN REGION,2,1,0,0,1,1,0,0,1,1,0,0,0,1,1,0,No,0,1,0,1,0,0,TOWNS,Local Road,Divided,Country,-35.344,143.550,-35.3;143.6,-35.344;143.550,,,
3404176,T20130017429,12/08/2013,15.45.00,No,Collision with a fixed object,Monday,RIGHT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,T intersection,Other injury accident,100 km/hr,146.12759,-38.38681,Non-Intersection,SOUTH GIPPSLAND,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.387,146.128,-38.4;146.1,-38.387;146.128,,,
3404182,T20130017436,23/08/2013,19.45.00,Yes,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Other injury accident,100 km/hr,145.98493,-38.13238,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.132,145.985,-38.1;146.0,-38.132;145.985,,,
3404190,T20130017870,29/08/2013,19.00.00,Yes,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,Dark Street lights on,Cross intersection,Other injury accident,50 km/hr,145.9988,-36.01105,Intersection,MOIRA,NORTH EASTERN REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,No,1,2,0,1,0,0,TOWNS,Local Road,Undivided,Country,-36.011,145.999,-36.0;146.0,-36.011;145.999,,,
3404202,T20130018277,1/09/2013,11.30.00,No,collision with some other object,Sunday,STRUCK OBJECT ON CARRIAGEWAY,Day,Not at intersection,Serious injury accident,Not known,147.13836,-37.78515,Non-Intersection,WELLINGTON,EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.785,147.138,-37.8;147.1,-37.785;147.138,,,
3404222,T20130018714,9/09/2013,20.25.00,Yes,Collision with a fixed object,Monday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Fatal accident,100 km/hr,143.20279,-38.437259999999995,Non-Intersection,CORANGAMITE,SOUTH WESTERN REGION,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-38.437,143.203,-38.4;143.2,-38.437;143.203,,,
3404229,T20130017456,24/08/2013,08.00.00,Yes,Collision with a fixed object,Saturday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,144.05011000000002,-38.15786,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.158,144.050,-38.2;144.1,-38.158;144.050,,,
3404244,T20130017905,25/08/2013,11.30.00,No,Vehicle overturned (no collision),Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON BEND),Day,Not at intersection,Serious injury accident,100 km/hr,145.13804,-37.31023,Non-Intersection,MITCHELL,NORTHERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.310,145.138,-37.3;145.1,-37.310;145.138,,,
3404257,T20130018308,5/09/2013,06.00.00,Yes,Collision with a fixed object,Thursday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Dusk/Dawn,Not at intersection,Serious injury accident,60 km/hr,144.30437,-36.720659999999995,Non-Intersection,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,LARGE_PROVINCIAL_CITIES,Local Road,Undivided,Country,-36.721,144.304,-36.7;144.3,-36.721;144.304,,,
3404266,T20130018724,10/09/2013,17.30.00,No,Struck Pedestrian,Tuesday,PED PLAYING/LYING/WORKING/STANDING ON CARRIAGEWAY.,Dusk/Dawn,Not at intersection,Serious injury accident,100 km/hr,144.004,-37.67338,Non-Intersection,MOORABOOL,WESTERN REGION,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.673,144.004,-37.7;144.0,-37.673;144.004,,,
3404276,T20130018742,11/09/2013,07.00.00,No,Collision with vehicle,Wednesday,RIGHT FAR (INTERSECTIONS ONLY),Day,T intersection,Other injury accident,50 km/hr,145.96986,-36.54619,Intersection,BENALLA,NORTH EASTERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,TOWNS,Local Road,Undivided,Country,-36.546,145.970,-36.5;146.0,-36.546;145.970,,,
3404281,T20130017496,24/08/2013,19.15.00,Yes,Collision with vehicle,Saturday,RIGHT REAR.,Dark Street lights on,Cross intersection,Serious injury accident,70 km/hr,142.73009,-38.333690000000004,Intersection,MOYNE,SOUTH WESTERN REGION,4,1,0,1,0,3,0,2,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.334,142.730,-38.3;142.7,-38.334;142.730,,,
3404283,T20130017500,24/08/2013,21.44.00,Yes,No collision and no object struck,Saturday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Unk.,Not at intersection,Serious injury accident,Not known,146.42264,-37.954440000000005,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,0,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.954,146.423,-38.0;146.4,-37.954;146.423,,,
3404295,T20130017928,30/08/2013,14.00.00,No,Vehicle overturned (no collision),Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Serious injury accident,110 km/hr,145.81631000000002,-36.60468,Non-Intersection,STRATHBOGIE,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Freeway,Divided,Country,-36.605,145.816,-36.6;145.8,-36.605;145.816,,,
3404310,T20130018339,5/09/2013,09.50.00,No,Collision with vehicle,Thursday,U TURN,Day,Not at intersection,Fatal accident,100 km/hr,145.85133000000002,-38.54667,Non-Intersection,SOUTH GIPPSLAND,EASTERN REGION,3,2,2,0,0,1,0,1,2,0,0,0,0,0,1,0,No,0,2,1,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-38.547,145.851,-38.5;145.9,-38.547;145.851,,,
3404324,T20130018762,11/09/2013,16.24.00,No,Struck Pedestrian,Wednesday,VEH STRIKES PED ON FOOTPATH/MEDIAN/TRAFFIC ISLAND.,Day,Not at intersection,Serious injury accident,60 km/hr,143.7383,-37.04557,Non-Intersection,CENTRAL GOLDFIELDS,WESTERN REGION,2,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,No,0,1,0,1,0,0,TOWNS,Local Road,Undivided,Country,-37.046,143.738,-37.0;143.7,-37.046;143.738,,,
3404328,T20130018769,11/09/2013,19.45.00,Yes,Vehicle overturned (no collision),Wednesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Dark No street lights,T intersection,Serious injury accident,50 km/hr,145.12376,-37.01913,Intersection,MITCHELL,NORTHERN REGION,4,3,0,1,2,1,0,3,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.019,145.124,-37.0;145.1,-37.019;145.124,,,
3404333,T20130017523,24/08/2013,12.52.00,No,Collision with vehicle,Saturday,RIGHT THROUGH,Day,T intersection,Fatal accident,100 km/hr,145.46268999999998,-37.683440000000004,Intersection,YARRA RANGES,METROPOLITAN SOUTH EAST REGION,3,2,1,1,0,1,0,1,2,0,0,0,0,0,1,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Metro,-37.683,145.463,-37.7;145.5,-37.683;145.463,,,
3404334,T20130017528,24/08/2013,21.00.00,Yes,Vehicle overturned (no collision),Saturday,OFF CARRIAGEWAY ON LEFT BEND,Dark No street lights,Not at intersection,Other injury accident,100 km/hr,146.17316,-37.59924,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Metro,-37.599,146.173,-37.6;146.2,-37.599;146.173,,,
3404336,T20130017531,24/08/2013,21.38.00,Yes,Vehicle overturned (no collision),Saturday,OFF CARRIAGEWAY ON RIGHT BEND,Dark No street lights,Not at intersection,Serious injury accident,Not known,146.41957,-37.95628,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.956,146.420,-38.0;146.4,-37.956;146.420,,,
3404338,T20130017534,25/08/2013,11.10.00,No,Collision with vehicle,Sunday,U TURN,Day,Not at intersection,Other injury accident,50 km/hr,145.55016,-37.95245,Non-Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,4,1,0,0,1,3,0,1,1,0,1,1,0,0,0,0,No,0,2,0,1,1,0,SMALL_TOWNS,Arterial Other,Undivided,Metro,-37.952,145.550,-38.0;145.6,-37.952;145.550,,,
3404341,T20130017537,25/08/2013,13.38.00,No,Collision with vehicle,Sunday,RIGHT THROUGH,Day,Cross intersection,Other injury accident,70 km/hr,144.75118999999998,-36.14051,Intersection,CAMPASPE,NORTHERN REGION,3,2,0,0,2,1,0,1,2,0,0,0,0,0,0,1,No,0,2,0,2,0,0,SMALL_CITIES,Arterial Highway,Divided,Country,-36.141,144.751,-36.1;144.8,-36.141;144.751,,,
3404354,T20130017976,31/08/2013,00.10.00,Yes,Collision with a fixed object,Saturday,OFF END OF ROAD/T-INTERSECTION.,Dark No street lights,T intersection,Serious injury accident,100 km/hr,144.56561000000002,-36.77041,Intersection,BENDIGO,NORTHERN REGION,2,2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.770,144.566,-36.8;144.6,-36.770;144.566,,,
3404371,T20130017104,19/08/2013,16.10.00,No,Collision with a fixed object,Monday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,100 km/hr,145.96522,-38.07545,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-38.075,145.965,-38.1;146.0,-38.075;145.965,,,
3404377,T20130017113,19/08/2013,15.35.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,Cross intersection,Other injury accident,50 km/hr,144.262,-36.73527,Intersection,BENDIGO,NORTHERN REGION,5,1,0,0,1,4,0,2,3,0,0,0,0,0,0,0,No,1,3,0,3,0,0,LARGE_PROVINCIAL_CITIES,Local Road,Undivided,Country,-36.735,144.262,-36.7;144.3,-36.735;144.262,,,
3404391,T20130017557,24/08/2013,17.00.00,Yes,collision with some other object,Saturday,STRUCK OBJECT ON CARRIAGEWAY,Day,Not at intersection,Other injury accident,Not known,146.01224,-37.52151,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.522,146.012,-37.5;146.0,-37.522;146.012,,,
3404402,T20130017993,31/08/2013,10.06.00,No,Collision with vehicle,Saturday,STRUCK TRAIN,Day,Not at intersection,Serious injury accident,100 km/hr,144.02239,-38.1045,Non-Intersection,GOLDEN PLAINS,SOUTH WESTERN REGION,3,1,0,1,0,2,0,1,2,0,0,0,0,0,1,0,No,0,2,0,1,0,1,RURAL_VICTORIA,Local Road,Undivided,Country,-38.105,144.022,-38.1;144.0,-38.105;144.022,,,
3404410,T20130018009,31/08/2013,13.50.00,No,Collision with a fixed object,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,80 km/hr,145.47191999999998,-37.53598,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,2,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.536,145.472,-37.5;145.5,-37.536;145.472,,,
3404429,T20130017138,19/08/2013,18.55.00,Yes,Collision with a fixed object,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Dark Street lights on,Cross intersection,Serious injury accident,60 km/hr,146.96895,-36.72873,Intersection,ALPINE,NORTH EASTERN REGION,5,5,0,3,2,0,0,4,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,TOWNS,Arterial Highway,Undivided,Country,-36.729,146.969,-36.7;147.0,-36.729;146.969,,,
3404431,T20130017141,20/08/2013,07.10.00,No,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),Day,T intersection,Serious injury accident,50 km/hr,145.47568,-38.07819,Intersection,CARDINIA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,No,0,2,0,1,0,0,SMALL_CITIES,Local Road,Undivided,Metro,-38.078,145.476,-38.1;145.5,-38.078;145.476,,,
3404434,T20130017144,16/08/2013,15.10.00,No,Vehicle overturned (no collision),Friday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Serious injury accident,100 km/hr,145.50542,-37.43765,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,1,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.438,145.505,-37.4;145.5,-37.438;145.505,,,
3404437,T20130017573,26/08/2013,02.30.00,Yes,Vehicle overturned (no collision),Monday,OFF CARRIAGEWAY TO RIGHT,Dark No street lights,Cross intersection,Serious injury accident,100 km/hr,144.42935,-36.64315,Intersection,BENDIGO,NORTHERN REGION,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,No,0,1,1,0,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-36.643,144.429,-36.6;144.4,-36.643;144.429,,,
3404444,T20130017583,23/08/2013,22.30.00,Yes,Collision with a fixed object,Thursday,OFF END OF ROAD/T-INTERSECTION.,Dark No street lights,Cross intersection,Other injury accident,100 km/hr,146.06365,-37.17703,Intersection,MANSFIELD,NORTH EASTERN REGION,2,2,0,0,2,0,0,1,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.177,146.064,-37.2;146.1,-37.177;146.064,,,
3404445,T20130017588,22/08/2013,10.35.00,No,Vehicle overturned (no collision),Thursday,OFF CARRIAGEWAY ON RIGHT BEND,Day,Not at intersection,Other injury accident,100 km/hr,142.85992,-34.897240000000004,Non-Intersection,SWAN HILL,NORTHERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,No,0,2,2,0,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-34.897,142.860,-34.9;142.9,-34.897;142.860,,,
3404448,T20130017592,25/08/2013,20.15.00,Yes,Collision with vehicle,Sunday,HEAD ON (NOT OVERTAKING),Dark No street lights,Not at intersection,Serious injury accident,100 km/hr,144.04762,-38.299009999999996,Non-Intersection,SURF COAST,SOUTH WESTERN REGION,3,3,0,2,1,0,0,1,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-38.299,144.048,-38.3;144.0,-38.299;144.048,,,
3404451,T20130018012,31/08/2013,14.50.00,Yes,Collision with a fixed object,Saturday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Serious injury accident,100 km/hr,145.17168,-37.24684,Non-Intersection,MURRINDINDI,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.247,145.172,-37.2;145.2,-37.247;145.172,,,
3404452,T20130018014,31/08/2013,17.40.00,Yes,Collision with vehicle,Saturday,CROSS TRAFFIC(INTERSECTIONS ONLY),Dusk/Dawn,Cross intersection,Serious injury accident,110 km/hr,146.82526000000001,-36.10289,Non-Intersection,WODONGA,NORTH EASTERN REGION,6,6,0,1,5,0,0,4,2,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.103,146.825,-36.1;146.8,-36.103;146.825,,,
3404461,T20130018029,31/08/2013,21.00.00,Yes,Struck animal,Saturday,STRUCK ANIMAL,Dark Street lights on,Not at intersection,Serious injury accident,40 km/hr,147.00453000000002,-36.13335,Non-Intersection,WODONGA,NORTH EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.133,147.005,-36.1;147.0,-36.133;147.005,,,
3404465,T20130018433,6/09/2013,14.30.00,No,Collision with vehicle,Friday,RIGHT THROUGH,Day,Cross intersection,Other injury accident,80 km/hr,143.93764,-36.599540000000005,Intersection,LODDON,NORTHERN REGION,2,1,0,0,1,1,0,0,2,0,0,0,0,0,1,0,No,0,2,0,2,0,0,SMALL_TOWNS,Arterial Highway,Undivided,Country,-36.600,143.938,-36.6;143.9,-36.600;143.938,,,
3404467,T20130018439,6/09/2013,16.30.00,Yes,Vehicle overturned (no collision),Friday,OFF CARRIAGEWAY ON LEFT BEND,Day,Not at intersection,Other injury accident,110 km/hr,145.10263999999998,-37.03094,Non-Intersection,MITCHELL,NORTHERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Freeway,Undivided,Country,-37.031,145.103,-37.0;145.1,-37.031;145.103,,,
3404468,T20130018440,6/09/2013,15.00.00,No,Collision with a fixed object,Friday,LEFT OFF CARRIAGEWAY INTO OBJECT/PARKED VEHICLE,Day,Not at intersection,Other injury accident,60 km/hr,145.84684,-38.12733,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,TOWNS,Arterial Other,Undivided,Country,-38.127,145.847,-38.1;145.8,-38.127;145.847,,,
3404476,T20130017148,18/08/2013,12.30.00,No,No collision and no object struck,Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Serious injury accident,Not known,146.09777,-37.998979999999996,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.999,146.098,-38.0;146.1,-37.999;146.098,,,
3404478,T20130017151,19/08/2013,23.30.00,Yes,Struck Pedestrian,Monday,PED WALKING WITH TRAFFIC,Dark Street lights on,Not at intersection,Other injury accident,50 km/hr,142.98415,-36.36952,Non-Intersection,BULOKE,NORTHERN REGION,2,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,No,0,1,0,0,0,0,TOWNS,Local Road,Undivided,Country,-36.370,142.984,-36.4;143.0,-36.370;142.984,,,
3404483,T20130017162,17/08/2013,12.30.00,No,Collision with vehicle,Saturday,HEAD ON (NOT OVERTAKING),Day,Not at intersection,Other injury accident,100 km/hr,146.35745,-37.81975,Non-Intersection,BAW BAW,EASTERN REGION,8,3,0,0,3,5,0,6,2,0,0,0,0,0,0,1,No,0,2,0,2,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.820,146.357,-37.8;146.4,-37.820;146.357,,,
3404484,T20130017168,18/08/2013,20.00.00,Yes,Collision with a fixed object,Sunday,OFF RIGHT BEND INTO OBJECT/PARKED VEHICLE,Dark No street lights,Not at intersection,Fatal accident,100 km/hr,146.18607,-37.36605,Non-Intersection,MANSFIELD,NORTH EASTERN REGION,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,Yes,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Other,Undivided,Country,-37.366,146.186,-37.4;146.2,-37.366;146.186,,,
3404487,T20130017176,16/08/2013,10.00.00,No,collision with some other object,Friday,STRUCK OBJECT ON CARRIAGEWAY,Day,Not at intersection,Other injury accident,Not known,146.07756,-37.922579999999996,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,RURAL_VICTORIA,Local Road,Undivided,Country,-37.923,146.078,-37.9;146.1,-37.923;146.078,,,
3404489,T20130017595,25/08/2013,12.00.00,No,No collision and no object struck,Sunday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,Not at intersection,Other injury accident,80 km/hr,145.82161000000002,-38.1126,Non-Intersection,BAW BAW,EASTERN REGION,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,No,0,1,0,0,1,0,TOWNS,Arterial Other,Undivided,Country,-38.113,145.822,-38.1;145.8,-38.113;145.822,,,
3404496,T20130017605,26/08/2013,09.45.00,No,Vehicle overturned (no collision),Monday,OFF CARRIAGEWAY TO LEFT,Day,Not at intersection,Serious injury accident,100 km/hr,146.84902,-36.5022,Non-Intersection,ALPINE,NORTH EASTERN REGION,2,1,0,1,0,1,0,0,2,0,0,0,0,0,0,0,No,0,2,0,2,0,0,RURAL_VICTORIA,Local Road,Undivided,Country,-36.502,146.849,-36.5;146.8,-36.502;146.849,,,
3404512,T20130018058,31/08/2013,19.25.00,Yes,Struck animal,Saturday,STRUCK ANIMAL,Dark No street lights,Not at intersection,Serious injury accident,100 km/hr,145.43183,-36.06816,Non-Intersection,MOIRA,NORTH EASTERN REGION,2,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,No,0,1,0,1,0,0,RURAL_VICTORIA,Arterial Highway,Undivided,Country,-36.068,145.432,-36.1;145.4,-36.068;145.432,,,
